bbl,exemptions,registered_stabilized_apts,pluto_apts,estimated_gross_income,estimated_expenses
4028580029,421a (15 yr not cap),,4,,
4028690024,421a (25 yr not cap,,3,,
4028690025,421a (25 yr not cap,,3,,
4028710006,421a (25 yr not cap,,3,,
4028710011,421a (25 yr not cap,,3,,
4028710105,421a (25 yr not cap,,3,,
4028710111,421a (25 yr not cap,,3,,
4028720009,421a (25 yr not cap,,3,,
4028720011,421a (25 yr not cap,,3,,
4028810009,421a (25 yr not cap,,4,,
4028810029,421a (25 yr not cap,,3,,
4028810031,421a (25 yr not cap,,3,,
4028810033,421a (25 yr not cap,,3,,
4028810035,421a (25 yr not cap,,3,,
4028810037,421a (25 yr not cap,,3,,
4028810039,421a (25 yr not cap,,3,,
4028810041,421a (25 yr not cap,,3,,
4028810043,421a (25 yr not cap,,3,,
4028810045,421a (25 yr not cap,,3,,
4028810053,421a (25 yr not cap,,4,,
4028810054,421a (25 yr not cap,,4,,
4028850051,421a (15 yr not cap),,3,,
4028850052,421a (15 yr not cap),,3,,
4028850053,421a (25 yr not cap,,3,,
4028850054,421a (25 yr not cap,,3,,
4028850055,421a (25 yr not cap,,3,,
4028910016,421a (25 yr not cap,,3,,
4028910017,421a (25 yr not cap,,3,,
4028960007,421a (25 yr not cap,,3,,
4028960008,421a (25 yr not cap,,3,,
4028960009,421a (25 yr not cap,,3,,
3024880011,421a (15 yr not cap),,8,174216,
3024880052,421a (15 yr not cap),,8,172820,
3025040034,421a (15 yr not cap),6,6,117832,
3025040072,421a (15 yr not cap),8,8,198425,
3025110021,421a (15 yr not cap),8,8,102050,
3025110022,421a (15 yr not cap),8,8,102050,
3024880015,421a (15 yr not cap),,8,51763,15000
3025050025,421a (15 yr not cap),,24,388800,200748
3025220016,421a (15 yr not cap),,130,85859,23307
4049940226,421a (15 yr not cap),,3,,
4049940227,421a (15 yr not cap),,3,,
4049940327,421a (15 yr not cap),,3,,
3025230050,421a (15 yr not cap),16,16,475195,475195
3025320001,421a (15 yr not cap),,17,78343,18158
3025330033,421a (15 yr not cap),38,38,63993,12523
3025410030,421a (15 yr not cap),,35,25049,6182
4028960010,421a (25 yr not cap,,3,,
4028960013,421a (25 yr not cap,,4,,
4028970045,421a (15 yr not cap),,3,,
4029000018,421a (15 yr not cap),,3,,
4029030121,421a (25 yr not cap,,3,,
4029050042,421a (25 yr not cap,,3,,
4029050044,421a (25 yr not cap,,3,,
4029050045,421a (25 yr not cap,,3,,
4029050070,421a (25 yr not cap,,5,,
4029050145,421a (25 yr not cap,,3,,
4029070005,421a (25 yr not cap,,3,,
4029070008,421a (25 yr not cap,,3,,
4029070015,421a (25 yr not cap,,4,,
4029070016,421a (25 yr not cap,,4,,
4029100011,421a (15 yr not cap),,3,,
4029120004,421a (15 yr not cap),,3,,
4029120006,421a (15 yr not cap),,3,,
4029130063,421a (15 yr not cap),,3,,
4029140003,421a (15 yr not cap),,3,,
4029140005,421a (15 yr not cap),,3,,
4029520033,421a (15 yr not cap),,3,,
4029520034,421a (15 yr not cap),,3,,
4030480038,421a (15 yr not cap),,3,,
4030480039,421a (15 yr not cap),,3,,
4030530077,421a (15 yr not cap),,3,,
4030530078,421a (15 yr not cap),,3,,
4030530079,421a (15 yr not cap),,3,,
4030530080,421a (15 yr not cap),,3,,
4030550052,421a (15 yr not cap),,3,,
4030550053,421a (15 yr not cap),,3,,
4030550153,421a (15 yr not cap),,4,,
4030950078,421a (25 yr not cap,,0,,
4031620009,421a (15 yr not cap),,3,,
4031630040,421a (15 yr not cap),,3,,
4031630041,421a (15 yr not cap),,3,,
4031630042,421a (15 yr not cap),,3,,
4033890064,421a (25 yr not cap,,3,,
4033960029,421a (25 yr not cap,,3,,
4033960030,421a (25 yr not cap,,3,,
4033960031,421a (25 yr not cap,,3,,
4033960130,421a (25 yr not cap,,3,,
4034040047,421a (25 yr not cap,,3,,
4034040048,421a (25 yr not cap,,3,,
4034040050,421a (25 yr not cap,,3,,
4034040051,421a (25 yr not cap,,3,,
4034220017,421a (25 yr not cap,,3,,
4034220020,421a (25 yr not cap,,3,,
4034220022,421a (25 yr not cap,,3,,
4034290023,421a (25 yr not cap,,3,,
4034690071,421a (25 yr not cap,,3,,
4034690108,421a (25 yr not cap,,3,,
4034690109,421a (25 yr not cap,,3,,
4034690110,421a (25 yr not cap,,3,,
4034950029,421a (15 yr not cap),,3,,
4035210057,421a (15 yr not cap),,3,,
4035210058,421a (15 yr not cap),,3,,
4035220016,421a (15 yr not cap),,3,,
4035220018,421a (15 yr not cap),,3,,
4035230026,421a (15 yr not cap),,3,,
4035230027,421a (15 yr not cap),,3,,
4035540085,421a (25 yr not cap,,3,,
4035700035,421a (15 yr not cap),,3,,
4035700036,421a (15 yr not cap),,3,,
4035700074,421a (15 yr not cap),,3,,
4035710022,421a (15 yr not cap),,3,,
4035710023,421a (15 yr not cap),,3,,
4035710024,421a (15 yr not cap),,3,,
4035810001,421a (15 yr not cap),,3,,
4035810035,421a (15 yr not cap),,3,,
4035810036,421a (15 yr not cap),,3,,
4035810040,421a (15 yr not cap),,3,,
4035810041,421a (15 yr not cap),,3,,
4035810058,421a (15 yr not cap),,3,,
4035810059,421a (15 yr not cap),,3,,
4035810060,421a (15 yr not cap),,3,,
4035810061,421a (15 yr not cap),,3,,
4036050020,421a (15 yr not cap),,3,,
4036050021,421a (15 yr not cap),,3,,
4036050022,421a (15 yr not cap),,3,,
4036050023,421a (15 yr not cap),,3,,
4036050024,421a (15 yr not cap),,3,,
4036050025,421a (15 yr not cap),,3,,
4036050026,421a (15 yr not cap),,3,,
4036050027,421a (15 yr not cap),,3,,
3025390011,421a (15 yr not cap),8,8,82732,
3025390012,421a (15 yr not cap),8,8,82732,
3025400068,421a (15 yr not cap),8,8,142341,
3025410057,421a (15 yr not cap),,8,160335,
3025500078,421a (15 yr not cap),10,10,116383,
3025590043,421a (15 yr not cap),8,8,94555,
3025750045,421a (15 yr not cap),,6,79695,
3025750046,421a (25 yr not cap,,6,160000,
3025750047,421a (15 yr not cap),,6,79695,
3025750145,421a (15 yr not cap),,6,160000,
4053550032,421a (15 yr not cap),,3,,
4053550033,421a (15 yr not cap),,3,,
4053570017,421a (15 yr not cap),,3,,
4036050028,421a (15 yr not cap),,3,,
4036050029,421a (15 yr not cap),,3,,
4036050030,421a (15 yr not cap),,3,,
4036050031,421a (15 yr not cap),,3,,
4036050032,421a (15 yr not cap),,3,,
4036050033,421a (15 yr not cap),,3,,
4036050034,421a (15 yr not cap),,3,,
4036050035,421a (15 yr not cap),,3,,
4036050036,421a (15 yr not cap),,3,,
4036050037,421a (15 yr not cap),,3,,
4036050038,421a (15 yr not cap),,3,,
4036530001,421a (15 yr not cap),,3,,
4036530057,421a (15 yr not cap),,3,,
4036530058,421a (15 yr not cap),,3,,
4036530059,421a (15 yr not cap),,3,,
4036650019,421a (15 yr not cap),,3,,
4036650020,421a (15 yr not cap),,3,,
4036670362,421a (15 yr not cap),,3,,
4036670366,421a (15 yr not cap),,1,,
4036670367,421a (15 yr not cap),,3,,
4036670368,421a (15 yr not cap),,3,,
4036670369,421a (15 yr not cap),,3,,
4036870050,421a (15 yr not cap),,3,,
4036870051,421a (15 yr not cap),,3,,
4036870052,421a (15 yr not cap),,3,,
4036870053,421a (15 yr not cap),,3,,
4036870054,421a (15 yr not cap),,3,,
4036870055,421a (15 yr not cap),,3,,
4036900043,421a (15 yr not cap),,3,,
4036910012,421a (15 yr not cap),,3,,
4036910014,421a (15 yr not cap),,3,,
4036910015,421a (15 yr not cap),,3,,
4036910017,421a (15 yr not cap),,3,,
4036910018,421a (15 yr not cap),,3,,
4037280003,421a (15 yr not cap),,3,,
4037280004,421a (15 yr not cap),,3,,
4037280047,421a (15 yr not cap),,4,,
4037310028,421a (15 yr not cap),,3,,
4037310029,421a (15 yr not cap),,3,,
4037310049,421a (15 yr not cap),,3,,
4037310149,421a (15 yr not cap),,3,,
4037720032,421a (15 yr not cap),,3,,
4038150034,421a (15 yr not cap),,3,,
4038150035,421a (15 yr not cap),,3,,
4038280079,421a (15 yr not cap),,3,,
4038280081,421a (15 yr not cap),,3,,
4038320007,421a (15 yr not cap),,3,,
4038320079,421a (15 yr not cap),,3,,
4038320081,421a (15 yr not cap),,3,,
4038320083,421a (15 yr not cap),,3,,
4038690091,421a (15 yr not cap),,3,,
4038690092,421a (15 yr not cap),,3,,
4038690093,421a (15 yr not cap),,3,,
4038700141,421a (15 yr not cap),,3,,
4038700143,421a (15 yr not cap),,3,,
4038820012,421a (15 yr not cap),,3,,
4039400042,421a (15 yr not cap),,3,,
4039400043,421a (15 yr not cap),,3,,
4040510021,421a (15 yr not cap),,3,,
4040510022,421a (15 yr not cap),,3,,
4040600019,421a (15 yr not cap),,3,,
4040600020,421a (15 yr not cap),,3,,
4040600021,421a (15 yr not cap),,3,,
4040600022,421a (15 yr not cap),,3,,
4040600023,421a (15 yr not cap),,3,,
4040850030,421a (15 yr not cap),,4,,
4040900009,421a (15 yr not cap),,4,,
4041950014,421a (15 yr not cap),,3,,
4041950015,421a (15 yr not cap),,3,,
4041950018,421a (15 yr not cap),,3,,
4041950019,421a (15 yr not cap),,3,,
4041950035,421a (15 yr not cap),,3,,
4041960036,421a (15 yr not cap),,3,,
4041960038,421a (15 yr not cap),,3,,
4041980011,421a (15 yr not cap),,3,,
4041980012,421a (15 yr not cap),,3,,
4041980112,421a (15 yr not cap),,3,,
4042560017,421a (15 yr not cap),,3,,
4042560018,421a (15 yr not cap),,3,,
4042560019,421a (15 yr not cap),,3,,
4042560020,421a (15 yr not cap),,3,,
4042560021,421a (15 yr not cap),,3,,
4042590001,421a (15 yr not cap),,3,,
4042590002,421a (15 yr not cap),,3,,
4042590004,421a (15 yr not cap),,3,,
4042590104,421a (15 yr not cap),,3,,
4044090024,421a (15 yr not cap),,3,,
4044090025,421a (15 yr not cap),,3,,
4044090026,421a (15 yr not cap),,3,,
4044090027,421a (15 yr not cap),,3,,
4044090028,421a (15 yr not cap),,3,,
4044090029,421a (15 yr not cap),,3,,
4044090030,421a (15 yr not cap),,3,,
4044090040,421a (15 yr not cap),,3,,
4044090043,421a (15 yr not cap),,3,,
4044090049,421a (15 yr not cap),,3,,
4044090051,421a (15 yr not cap),,3,,
4044090141,421a (15 yr not cap),,3,,
4044090148,421a (15 yr not cap),,3,,
4044090149,421a (15 yr not cap),,3,,
4044140045,421a (15 yr not cap),,3,,
4044140046,421a (15 yr not cap),,3,,
4044140047,421a (15 yr not cap),,3,,
4044140048,421a (15 yr not cap),,3,,
4049510064,421a (15 yr not cap),,3,,
4049510065,421a (15 yr not cap),,3,,
4049510066,421a (15 yr not cap),,3,,
3026200016,421a (15 yr not cap),8,8,166278,
3026240038,421a (15 yr not cap),,8,121363,
3025760042,421a (15 yr not cap),43,43,803133,329325
4068940044,421a (25 yr not cap,,3,,
4068950017,421a (15 yr not cap),,3,,
4068960055,421a (15 yr not cap),,3,,
4068960155,421a (15 yr not cap),,3,,
4068970001,421a (15 yr not cap),,3,,
4049510068,421a (15 yr not cap),,3,,
4049510069,421a (15 yr not cap),,3,,
4049510070,421a (15 yr not cap),,3,,
4049510072,421a (15 yr not cap),,3,,
4049510073,421a (15 yr not cap),,3,,
4049510074,421a (15 yr not cap),,3,,
4049510075,421a (15 yr not cap),,3,,
4049510076,421a (15 yr not cap),,3,,
4049510084,421a (15 yr not cap),,3,,
4049510085,421a (15 yr not cap),,3,,
4049510087,421a (15 yr not cap),,3,,
4049510088,421a (15 yr not cap),,3,,
4049510089,421a (15 yr not cap),,3,,
4049540044,421a (15 yr not cap),,3,,
4049540045,421a (15 yr not cap),,3,,
4049550004,421a (15 yr not cap),,4,,
4049550031,421a (15 yr not cap),,3,,
4049550032,421a (15 yr not cap),,3,,
4049550038,421a (15 yr not cap),,3,,
4049550039,421a (15 yr not cap),,3,,
4049560002,421a (15 yr not cap),,3,,
4049560102,421a (15 yr not cap),,3,,
4049560103,421a (15 yr not cap),,3,,
4049580021,421a (15 yr not cap),,3,,
4049580022,421a (15 yr not cap),,3,,
4049580023,421a (15 yr not cap),,3,,
4049580024,421a (15 yr not cap),,3,,
4049810001,421a (15 yr not cap),,3,,
4049810002,421a (15 yr not cap),,3,,
4049810004,421a (15 yr not cap),,3,,
4049810092,421a (15 yr not cap),,3,,
4049810093,421a (15 yr not cap),,3,,
4049810094,421a (15 yr not cap),,3,,
4049810095,421a (15 yr not cap),,3,,
4049810096,421a (15 yr not cap),,3,,
4049810097,421a (15 yr not cap),,3,,
4049940025,421a (15 yr not cap),,3,,
4049940125,421a (15 yr not cap),,3,,
4049940127,421a (15 yr not cap),,3,,
4049940224,421a (15 yr not cap),,3,,
4049940225,421a (15 yr not cap),,3,,
4050130063,421a (15 yr not cap),,4,,
4050130064,421a (15 yr not cap),,4,,
4050130065,421a (15 yr not cap),,4,,
4050130066,421a (15 yr not cap),,4,,
4050400010,421a (15 yr not cap),,3,,
4050410001,421a (15 yr not cap),,4,,
4050410002,421a (15 yr not cap),,4,,
4050520020,421a (15 yr not cap),,3,,
4050520021,421a (15 yr not cap),,3,,
4050530033,421a (15 yr not cap),,3,,
4050530034,421a (15 yr not cap),,3,,
4050540012,421a (15 yr not cap),,3,,
4050540014,421a (15 yr not cap),,3,,
4050540036,421a (15 yr not cap),,3,,
4050540037,421a (15 yr not cap),,3,,
4050550007,421a (15 yr not cap),,3,,
4050550008,421a (15 yr not cap),,3,,
4050550030,421a (15 yr not cap),,3,,
4050550033,421a (15 yr not cap),,3,,
4051010027,421a (15 yr not cap),,3,,
4051010028,421a (15 yr not cap),,3,,
4051010029,421a (15 yr not cap),,3,,
4051010030,421a (15 yr not cap),,3,,
4051010126,421a (15 yr not cap),,3,,
4051010127,421a (15 yr not cap),,3,,
4051010128,421a (15 yr not cap),,3,,
4051010129,421a (15 yr not cap),,3,,
4051010130,421a (15 yr not cap),,3,,
4051010227,421a (15 yr not cap),,3,,
4051010228,421a (15 yr not cap),,3,,
4051010328,421a (15 yr not cap),,3,,
4051020022,421a (15 yr not cap),,4,,
4051020024,421a (15 yr not cap),,4,,
4051020122,421a (15 yr not cap),,4,,
4051020124,421a (15 yr not cap),,4,,
4051040104,421a (15 yr not cap),,3,,
4051040105,421a (15 yr not cap),,3,,
4051040106,421a (15 yr not cap),,3,,
4051180005,421a (15 yr not cap),,3,,
4051180007,421a (15 yr not cap),,3,,
4051190023,421a (15 yr not cap),,3,,
4051300005,421a (15 yr not cap),,3,,
3026240044,421a (15 yr not cap),8,8,86400,
3026250040,421a (15 yr not cap),,10,144000,
3026520047,421a (15 yr not cap),,8,119585,
3026590042,421a (15 yr not cap),8,8,117628,
3026490037,421a (15 yr not cap),,6,50985,12425
4094070014,421a (15 yr not cap),,3,,
4094090029,421a (15 yr not cap),,3,,
4094090129,421a (15 yr not cap),,3,,
4094090130,421a (15 yr not cap),,3,,
4094090131,421a (15 yr not cap),,3,,
4094130035,421a (15 yr not cap),,3,,
4094130036,421a (15 yr not cap),,3,,
4094140017,421a (15 yr not cap),,3,,
4094140018,421a (15 yr not cap),,3,,
4094140056,421a (15 yr not cap),,3,,
4094190001,421a (15 yr not cap),,3,,
4094190002,421a (15 yr not cap),,3,,
4094190004,421a (15 yr not cap),,3,,
4094190006,421a (15 yr not cap),,3,,
4094190101,421a (15 yr not cap),,3,,
4094190102,421a (15 yr not cap),,3,,
4094190104,421a (15 yr not cap),,3,,
4094200044,421a (15 yr not cap),,3,,
4094200045,421a (15 yr not cap),,3,,
4094380051,421a (15 yr not cap),,3,,
4094380053,421a (15 yr not cap),,3,,
4094380054,421a (15 yr not cap),,3,,
4094380055,421a (15 yr not cap),,3,,
4094490031,421a (15 yr not cap),,3,,
4094490032,421a (15 yr not cap),,3,,
4094550013,421a (15 yr not cap),,3,,
4094550014,421a (15 yr not cap),,3,,
4094650013,421a (15 yr not cap),,3,,
4051300006,421a (15 yr not cap),,3,,
4051300008,421a (15 yr not cap),,3,,
4051300018,421a (15 yr not cap),,3,,
4051320021,421a (15 yr not cap),,3,,
4051320022,421a (15 yr not cap),,3,,
4051460087,421a (15 yr not cap),,3,,
4051460089,421a (15 yr not cap),,3,,
4052000009,421a (15 yr not cap),,3,,
4052880013,421a (15 yr not cap),,3,,
4052880014,421a (15 yr not cap),,3,,
4052880015,421a (15 yr not cap),,3,,
4052880017,421a (15 yr not cap),,3,,
4052880018,421a (15 yr not cap),,3,,
4052880019,421a (15 yr not cap),,3,,
4052880024,421a (15 yr not cap),,3,,
4052880026,421a (15 yr not cap),,3,,
4052930008,421a (15 yr not cap),,3,,
4052930009,421a (15 yr not cap),,3,,
4052930011,421a (15 yr not cap),,3,,
4052930013,421a (15 yr not cap),,3,,
4052950015,421a (15 yr not cap),,3,,
4052950017,421a (15 yr not cap),,3,,
4052950018,421a (15 yr not cap),,3,,
4053030195,421a (15 yr not cap),,3,,
4053040021,421a (15 yr not cap),,3,,
4053040041,421a (15 yr not cap),,3,,
4053040042,421a (15 yr not cap),,3,,
4053140028,421a (15 yr not cap),,3,,
4053140029,421a (15 yr not cap),,3,,
4053140031,421a (15 yr not cap),,3,,
4053290015,421a (15 yr not cap),,3,,
4053320018,421a (15 yr not cap),,3,,
4053320020,421a (15 yr not cap),,3,,
4053570018,421a (15 yr not cap),,3,,
4053580015,421a (15 yr not cap),,3,,
4053580016,421a (15 yr not cap),,3,,
4053580017,421a (15 yr not cap),,3,,
4053580018,421a (15 yr not cap),,3,,
4053580019,421a (15 yr not cap),,3,,
4053580020,421a (15 yr not cap),,3,,
4053580022,421a (15 yr not cap),,3,,
4053580120,421a (15 yr not cap),,3,,
4053870015,421a (15 yr not cap),,3,,
4053890001,421a (15 yr not cap),,3,,
4053890002,421a (15 yr not cap),,3,,
4053890003,421a (15 yr not cap),,3,,
4053890005,421a (15 yr not cap),,3,,
4053890014,421a (15 yr not cap),,3,,
4053920015,421a (15 yr not cap),,3,,
4053920114,421a (15 yr not cap),,3,,
4054140052,421a (15 yr not cap),,3,,
4054170062,421a (15 yr not cap),,3,,
4054190045,421a (15 yr not cap),,3,,
3026790055,421a (15 yr not cap),7,7,80011,
3026800021,421a (15 yr not cap),8,8,86424,
3026800046,421a (15 yr not cap),,7,116231,
3026810041,421a (15 yr not cap),7,7,125000,
3026840014,421a (15 yr not cap),,8,128771,
3026850026,421a (15 yr not cap),,6,70125,
3026850030,421a (15 yr not cap),,6,61202,
3026880036,421a (15 yr not cap),,7,122865,
3026880037,421a (15 yr not cap),,7,122865,
3027280024,421a (15 yr not cap),,8,93900,
3027290002,421a (15 yr not cap),,6,0,
3027360032,421a (15 yr not cap),7,7,95754,
3027400017,421a (15 yr not cap),,10,173008,
3027440003,421a (15 yr not cap),10,10,105002,
3027450020,421a (15 yr not cap),15,8,99680,
3027450032,421a (15 yr not cap),6,6,114606,
3027450121,421a (15 yr not cap),,7,0,
3027490031,421a (15 yr not cap),,7,645642,
3027500020,421a (15 yr not cap),,6,212583,
3027510032,421a (15 yr not cap),8,8,108000,
4051860061,421a (15 yr not cap),,8,52300,
3026980032,421a (15 yr not cap),,26,970384,970384
3027220010,421a (15 yr not cap),53,53,698364,248664
3027310001,421a (15 yr not cap),95,95,165386,37615
3027360001,421a (15 yr not cap),95,92,122302,24886
3027410007,421a (15 yr not cap),,13,27097,6822
4098280004,421a (15 yr not cap),,3,,
4054190046,421a (15 yr not cap),,3,,
4054190073,421a (15 yr not cap),,3,,
4054190074,421a (15 yr not cap),,3,,
4054190075,421a (15 yr not cap),,3,,
4054190076,421a (15 yr not cap),,3,,
4054190077,421a (15 yr not cap),,3,,
4054190078,421a (15 yr not cap),,3,,
4054390022,421a (15 yr not cap),,3,,
4054390023,421a (15 yr not cap),,3,,
4054390088,421a (15 yr not cap),,3,,
4054390089,421a (15 yr not cap),,3,,
4054390090,421a (15 yr not cap),,3,,
4054410068,421a (15 yr not cap),,3,,
4054590039,421a (15 yr not cap),,3,,
4054590048,421a (15 yr not cap),,3,,
4054600007,421a (15 yr not cap),,3,,
4054610062,421a (15 yr not cap),,3,,
4054610063,421a (15 yr not cap),,3,,
4056180038,421a (15 yr not cap),,3,,
4056180039,421a (15 yr not cap),,3,,
4056180042,421a (15 yr not cap),,3,,
4056190032,421a (15 yr not cap),,3,,
4056190133,421a (15 yr not cap),,3,,
4062380034,421a (15 yr not cap),,3,,
4062380035,421a (15 yr not cap),,3,,
4062380039,421a (15 yr not cap),,3,,
4062830016,421a (15 yr not cap),,3,,
4062830017,421a (15 yr not cap),,3,,
4062830026,421a (15 yr not cap),,3,,
4062830028,421a (15 yr not cap),,3,,
4063530031,421a (15 yr not cap),,3,,
4063530032,421a (15 yr not cap),,3,,
4063530034,421a (15 yr not cap),,3,,
4063560015,421a (15 yr not cap),,3,,
4063560016,421a (15 yr not cap),,3,,
4063560017,421a (15 yr not cap),,3,,
4063560019,421a (15 yr not cap),,3,,
4063580014,421a (15 yr not cap),,3,,
4063580015,421a (15 yr not cap),,3,,
4063590033,421a (15 yr not cap),,3,,
4063590036,421a (15 yr not cap),,3,,
4063590042,421a (15 yr not cap),,3,,
4063590043,421a (15 yr not cap),,3,,
4063590143,421a (15 yr not cap),,3,,
4063600023,421a (15 yr not cap),,3,,
4063600123,421a (15 yr not cap),,3,,
4063650006,421a (15 yr not cap),,3,,
4063650008,421a (15 yr not cap),,3,,
4063670079,421a (15 yr not cap),,3,,
4063670080,421a (15 yr not cap),,3,,
4063670085,421a (15 yr not cap),,3,,
4063710016,421a (15 yr not cap),,3,,
4063710017,421a (15 yr not cap),,3,,
4063710018,421a (15 yr not cap),,3,,
4063720019,421a (15 yr not cap),,3,,
4063740031,421a (15 yr not cap),,3,,
4063740033,421a (15 yr not cap),,3,,
4063780132,421a (15 yr not cap),,3,,
4063790010,421a (15 yr not cap),,3,,
4063790012,421a (15 yr not cap),,3,,
4063790047,421a (15 yr not cap),,3,,
4063950012,421a (15 yr not cap),,3,,
4064060044,421a (15 yr not cap),,3,,
4066610036,421a (15 yr not cap),,3,,
4066610037,421a (15 yr not cap),,3,,
4067150001,421a (15 yr not cap),,3,,
4067150003,421a (15 yr not cap),,3,,
4067150004,421a (15 yr not cap),,3,,
4067150005,421a (15 yr not cap),,3,,
4067150006,421a (15 yr not cap),,3,,
4067150007,421a (15 yr not cap),,3,,
4067150008,421a (15 yr not cap),,3,,
4067150009,421a (15 yr not cap),,3,,
4067150010,421a (15 yr not cap),,3,,
4067150011,421a (15 yr not cap),,3,,
4067150012,421a (15 yr not cap),,3,,
4067150013,421a (15 yr not cap),,3,,
4067150014,421a (15 yr not cap),,3,,
4067150015,421a (15 yr not cap),,3,,
4067150016,421a (15 yr not cap),,3,,
4067540050,421a (15 yr not cap),,3,,
4067990001,421a (15 yr not cap),,3,,
4067990087,421a (15 yr not cap),,3,,
4067990088,421a (15 yr not cap),,3,,
4067990089,421a (15 yr not cap),,3,,
4068000007,421a (15 yr not cap),,3,,
4068000009,421a (15 yr not cap),,3,,
4068000013,421a (15 yr not cap),,3,,
4068000014,421a (15 yr not cap),,3,,
4068000109,421a (15 yr not cap),,3,,
4068000209,421a (15 yr not cap),,3,,
4068010049,421a (15 yr not cap),,3,,
4068010050,421a (15 yr not cap),,3,,
4068010051,421a (15 yr not cap),,3,,
